# comments like these are ignored   
# each sample is a tuple (srcX, srcY, destX, destY)   
# src is a pixel, dest is a field coordinate in mm   
#    
   
# specify the grid size: number of columns (x), then number of rows (y)   
# samples need to be specified on a grid and in lexical ordering   
# (otherwise we would have to do sorting / triangulation, which is more coding work)   
# if you accidentally invert the ordering, you probably will get a transposed image   
   
# cam3_2018-03-10_18_04   
   
invalid  2250 -3750
invalid  2250 -3500
invalid  2250 -3250
343 2 2250 -3000
340 16 2250 -2750
337 32 2250 -2500
333 50 2250 -2250
329 69 2250 -2000
326 92 2250 -1750
323 115 2250 -1500
319 145 2250 -1250
316 174 2250 -1000
313 207 2250 -750
310 242 2250 -500
309 280 2250 -250
309 316 2250 0
309 355 2250 250
310 392 2250 500
313 428 2250 750
316 459 2250 1000
320 489 2250 1250
323 517 2250 1500
327 541 2250 1750
330 565 2250 2000
334 583 2250 2250
338 602 2250 2500
342 615 2250 2750
invalid  2250 3000
invalid  2250 3250
invalid  2250 3500
invalid  2250 3750
invalid  2250 4000
   
# marker 9   
invalid  2500 -4000
invalid  2500 -3750
invalid  2500 -3500
350 6 2500 -3250
347 18 2500 -3000
345 32 2500 -2750
342 48 2500 -2500
339 66 2500 -2250
336 86 2500 -2000
333 108 2500 -1750
330 131 2500 -1500
327 159 2500 -1250
324 186 2500 -1000
322 217 2500 -750
321 249 2500 -500
320 283 2500 -250
320 317 2500 0
320 352 2500 250
321 386 2500 500
322 417 2500 750
324 449 2500 1000
327 474 2500 1250
330 502 2500 1500
333 525 2500 1750
336 546 2500 2000
340 567 2500 2250
343 585 2500 2500
347 601 2500 2750
349 614 2500 3000
invalid  2500 3250
invalid  2500 3500
invalid  2500 3750
invalid  2500 4000
   
# marker 10   
invalid  2750 -4000
359 0 2750 -3750
356 9 2750 -3500
353 19 2750 -3250
351 33 2750 -3000
349 48 2750 -2750
347 64 2750 -2500
344 81 2750 -2250
341 100 2750 -2000
339 122 2750 -1750
336 146 2750 -1500
334 169 2750 -1250
332 197 2750 -1000
330 225 2750 -750
329 254 2750 -500
329 286 2750 -250
329 317 2750 0
329 349 2750 250
329 379 2750 500
330 410 2750 750
332 438 2750 1000
335 464 2750 1250
337 489 2750 1500
340 511 2750 1750
342 533 2750 2000
345 551 2750 2250
348 569 2750 2500
350 583 2750 2750
353 600 2750 3000
355 612 2750 3250
invalid  2750 3500
invalid  2750 3750
invalid  2750 4000
   
# marker 11   
364 3 3000 -4000
361 11 3000 -3750
359 21 3000 -3500
357 34 3000 -3250
355 48 3000 -3000
353 63 3000 -2750
351 79 3000 -2500
349 96 3000 -2250
347 115 3000 -2000
345 134 3000 -1750
343 157 3000 -1500
341 180 3000 -1250
339 206 3000 -1000
337 232 3000 -750
336 261 3000 -500
336 288 3000 -250
336 317 3000 0
336 347 3000 250
336 375 3000 500
337 402 3000 750
339 429 3000 1000
341 453 3000 1250
343 477 3000 1500
345 498 3000 1750
347 518 3000 2000
349 538 3000 2250
352 554 3000 2500
354 572 3000 2750
356 584 3000 3000
359 599 3000 3250
361 610 3000 3500
invalid  3000 3750
invalid  3000 4000
   
# marker 12   
366 11 3250 -4000
364 23 3250 -3750
362 35 3250 -3500
360 47 3250 -3250
358 61 3250 -3000
356 76 3250 -2750
355 92 3250 -2500
353 108 3250 -2250
351 128 3250 -2000
349 147 3250 -1750
347 167 3250 -1500
346 190 3250 -1250
345 212 3250 -1000
344 238 3250 -750
343 264 3250 -500
343 291 3250 -250
343 318 3250 0
343 344 3250 250
344 370 3250 500
345 396 3250 750
346 420 3250 1000
347 444 3250 1250
348 467 3250 1500
350 488 3250 1750
352 505 3250 2000
354 523 3250 2250
356 542 3250 2500
358 557 3250 2750
360 572 3250 3000
362 585 3250 3250
364 598 3250 3500
366 609 3250 3750
invalid  3250 4000
   
# marker 13   
368 25 3500 -4000
366 35 3500 -3750
364 46 3500 -3500
363 60 3500 -3250
361 74 3500 -3000
359 88 3500 -2750
357 103 3500 -2500
356 119 3500 -2250
355 138 3500 -2000
353 157 3500 -1750
352 176 3500 -1500
351 198 3500 -1250
350 220 3500 -1000
349 244 3500 -750
348 268 3500 -500
348 293 3500 -250
348 318 3500 0
348 343 3500 250
349 367 3500 500
350 390 3500 750
351 414 3500 1000
352 436 3500 1250
353 457 3500 1500
354 477 3500 1750
356 496 3500 2000
357 513 3500 2250
359 530 3500 2500
361 545 3500 2750
363 560 3500 3000
365 574 3500 3250
366 586 3500 3500
368 597 3500 3750
369 608 3500 4000
   
# marker 14   
371 36 3750 -4000
369 47 3750 -3750
367 59 3750 -3500
365 72 3750 -3250
363 84 3750 -3000
362 98 3750 -2750
361 116 3750 -2500
360 130 3750 -2250
359 147 3750 -2000
358 166 3750 -1750
356 185 3750 -1500
355 205 3750 -1250
354 226 3750 -1000
354 248 3750 -750
353 271 3750 -500
353 294 3750 -250
353 318 3750 0
353 341 3750 250
353 364 3750 500
354 386 3750 750
354 408 3750 1000
355 429 3750 1250
356 448 3750 1500
358 469 3750 1750
359 485 3750 2000
361 504 3750 2250
363 521 3750 2500
364 535 3750 2750
365 548 3750 3000
367 560 3750 3250
369 575 3750 3500
370 586 3750 3750
371 597 3750 4000
   
# marker 15   
371 47 4000 -4000
370 57 4000 -3750
369 69 4000 -3500
368 83 4000 -3250
367 96 4000 -3000
365 110 4000 -2750
364 124 4000 -2500
363 139 4000 -2250
362 157 4000 -2000
361 173 4000 -1750
360 193 4000 -1500
359 211 4000 -1250
358 231 4000 -1000
358 252 4000 -750
357 274 4000 -500
357 295 4000 -250
357 317 4000 0
357 340 4000 250
358 362 4000 500
358 382 4000 750
359 403 4000 1000
360 422 4000 1250
361 442 4000 1500
362 459 4000 1750
363 479 4000 2000
364 495 4000 2250
365 510 4000 2500
366 524 4000 2750
368 539 4000 3000
369 552 4000 3250
371 563 4000 3500
372 574 4000 3750
373 584 4000 4000
