# comments like these are ignored   
# each sample is a tuple (srcX, srcY, destX, destY)   
# src is a pixel, dest is a field coordinate in mm   
#    
   
# specify the grid size: number of columns (x), then number of rows (y)   
# samples need to be specified on a grid and in lexical ordering   
# (otherwise we would have to do sorting / triangulation, which is more coding work)   
# if you accidentally invert the ordering, you probably will get a transposed image   
   
# cam0_2018-03-10_18_04   
   
invalid  2250 -3750
invalid  2250 -3500
invalid  2250 -3250
invalid  2250 -3000
339 2 2250 -2750
335 18 2250 -2500
331 35 2250 -2250
327 56 2250 -2000
323 76 2250 -1750
319 102 2250 -1500
315 129 2250 -1250
312 159 2250 -1000
309 192 2250 -750
307 227 2250 -500
305 263 2250 -250
304 299 2250 0
305 338 2250 250
307 373 2250 500
309 407 2250 750
311 439 2250 1000
315 469 2250 1250
318 496 2250 1500
321 519 2250 1750
325 542 2250 2000
328 563 2250 2250
332 579 2250 2500
335 593 2250 2750
339 608 2250 3000
invalid  2250 3250
invalid  2250 3500
invalid  2250 3750
invalid  2250 4000
   
# marker 9   
invalid  2500 -4000
invalid  2500 -3750
invalid  2500 -3500
invalid  2500 -3250
345 4 2500 -3000
343 18 2500 -2750
339 35 2500 -2500
336 53 2500 -2250
333 72 2500 -2000
330 92 2500 -1750
327 117 2500 -1500
324 143 2500 -1250
321 171 2500 -1000
319 201 2500 -750
317 232 2500 -500
316 267 2500 -250
315 299 2500 0
315 332 2500 250
316 365 2500 500
318 397 2500 750
320 426 2500 1000
323 454 2500 1250
326 481 2500 1500
329 504 2500 1750
331 525 2500 2000
334 544 2500 2250
337 561 2500 2500
340 577 2500 2750
343 590 2500 3000
346 605 2500 3250
349 613 2500 3500
invalid  2500 3750
invalid  2500 4000
   
# marker 10   
invalid  2750 -4000
invalid  2750 -3750
353 0 2750 -3500
351 6 2750 -3250
349 21 2750 -3000
346 33 2750 -2750
343 50 2750 -2500
341 69 2750 -2250
339 87 2750 -2000
336 107 2750 -1750
334 130 2750 -1500
331 155 2750 -1250
329 181 2750 -1000
327 209 2750 -750
325 238 2750 -500
324 268 2750 -250
324 300 2750 0
324 329 2750 250
325 358 2750 500
326 389 2750 750
328 417 2750 1000
330 442 2750 1250
332 467 2750 1500
334 488 2750 1750
336 510 2750 2000
339 530 2750 2250
342 546 2750 2500
344 561 2750 2750
347 575 2750 3000
349 590 2750 3250
351 602 2750 3500
354 609 2750 3750
invalid  2750 4000
   
# marker 11   
invalid  3000 -4000
359 1 3000 -3750
357 9 3000 -3500
355 21 3000 -3250
352 34 3000 -3000
350 49 3000 -2750
348 65 3000 -2500
346 83 3000 -2250
343 101 3000 -2000
341 120 3000 -1750
339 143 3000 -1500
337 165 3000 -1250
335 190 3000 -1000
334 216 3000 -750
333 244 3000 -500
332 271 3000 -250
332 299 3000 0
332 326 3000 250
332 354 3000 500
333 383 3000 750
334 408 3000 1000
335 433 3000 1250
337 454 3000 1500
339 478 3000 1750
341 498 3000 2000
343 515 3000 2250
346 534 3000 2500
348 548 3000 2750
351 562 3000 3000
353 575 3000 3250
355 586 3000 3500
357 598 3000 3750
359 608 3000 4000
   
# marker 12   
363 1 3250 -4000
361 11 3250 -3750
359 21 3250 -3500
357 34 3250 -3250
355 48 3250 -3000
353 62 3250 -2750
351 77 3250 -2500
349 94 3250 -2250
347 112 3250 -2000
345 132 3250 -1750
344 152 3250 -1500
342 175 3250 -1250
341 198 3250 -1000
340 222 3250 -750
339 247 3250 -500
338 273 3250 -250
338 299 3250 0
338 324 3250 250
338 351 3250 500
339 374 3250 750
340 400 3250 1000
341 423 3250 1250
343 445 3250 1500
344 465 3250 1750
346 485 3250 2000
348 503 3250 2250
349 519 3250 2500
351 535 3250 2750
353 548 3250 3000
355 561 3250 3250
357 573 3250 3500
359 584 3250 3750
360 596 3250 4000
   
# marker 13   
365 10 3500 -4000
363 21 3500 -3750
361 34 3500 -3500
359 44 3500 -3250
358 59 3500 -3000
357 73 3500 -2750
355 90 3500 -2500
353 105 3500 -2250
351 123 3500 -2000
349 142 3500 -1750
348 162 3500 -1500
347 183 3500 -1250
346 203 3500 -1000
345 226 3500 -750
344 250 3500 -500
344 275 3500 -250
344 299 3500 0
344 323 3500 250
344 346 3500 500
344 370 3500 750
345 394 3500 1000
346 416 3500 1250
347 435 3500 1500
348 456 3500 1750
349 473 3500 2000
351 491 3500 2250
353 506 3500 2500
355 524 3500 2750
356 536 3500 3000
358 550 3500 3250
360 564 3500 3500
361 573 3500 3750
362 584 3500 4000
   
   
# marker 14   
367 23 3750 -4000
366 33 3750 -3750
365 47 3750 -3500
364 59 3750 -3250
362 73 3750 -3000
360 85 3750 -2750
358 100 3750 -2500
357 116 3750 -2250
355 135 3750 -2000
354 152 3750 -1750
353 170 3750 -1500
352 190 3750 -1250
351 210 3750 -1000
350 232 3750 -750
349 255 3750 -500
349 277 3750 -250
349 299 3750 0
349 324 3750 250
349 346 3750 500
349 367 3750 750
350 389 3750 1000
351 410 3750 1250
352 430 3750 1500
353 448 3750 1750
354 465 3750 2000
355 482 3750 2250
356 499 3750 2500
358 513 3750 2750
360 528 3750 3000
361 540 3750 3250
362 550 3750 3500
364 563 3750 3750
365 575 3750 4000
   
# marker 15   
370 34 4000 -4000
369 44 4000 -3750
368 55 4000 -3500
367 67 4000 -3250
366 78 4000 -3000
364 94 4000 -2750
363 108 4000 -2500
361 125 4000 -2250
359 143 4000 -2000
358 158 4000 -1750
357 178 4000 -1500
356 196 4000 -1250
355 217 4000 -1000
354 237 4000 -750
353 257 4000 -500
353 278 4000 -250
353 299 4000 0
353 323 4000 250
353 344 4000 500
353 364 4000 750
354 384 4000 1000
355 403 4000 1250
356 423 4000 1500
357 440 4000 1750
358 459 4000 2000
359 475 4000 2250
360 492 4000 2500
361 504 4000 2750
363 516 4000 3000
364 528 4000 3250
365 541 4000 3500
366 550 4000 3750
367 564 4000 4000
